user_id,device_type,location_match,app_login_duration,app_usage_today,payment_amount,transaction_hour,past_fraud_flag,network_type,os_version,battery_level,eligible_for_super_otp
23e75b06-b3d8-4fed-b86f-116d2ee10d4a,Mobile,1,36.69,39.95,23075.82,5,1,4G,Android 13,80,0
97912042-dc12-4ebb-b6ce-d4723b853c68,Mobile,1,9.31,89.63,897.37,4,0,None,Android 13,42,0
22fd5cc7-09ee-408a-8e6e-bf20ffa1d2e9,Mobile,1,3.98,65.02,12702.01,1,0,WiFi,iOS 16,42,0
c1e7abbd-6d49-4235-9c08-67944afa7374,Desktop,1,20.28,70.81,1891.44,15,0,WiFi,iOS 16,25,0
8a4a8943-d6ad-4102-9799-fd957fe7d797,Mobile,1,9.92,33.1,18729.74,2,0,4G,iOS 16,66,0
fd1d6523-4bd7-4df9-838e-e3281da67063,Mobile,1,7.94,58.64,22811.9,16,0,4G,Android 12,46,0
45c1d8b1-45fc-461f-b001-6d18f090a26d,Desktop,1,5.31,20.16,17261.8,21,0,WiFi,iOS 16,59,0
fbc424cf-3f27-44c5-bae0-0c1b32530a76,Mobile,1,2.33,72.32,6153.4,7,0,WiFi,Android 13,52,0
bba2f07f-3cb8-4f46-b0b3-c100091d6472,Desktop,1,15.76,20.16,15573.64,3,0,None,iOS 15,42,0
3b155512-bd05-4b32-9bbf-6cac59a2040f,Desktop,1,7.27,53.88,10350.43,14,0,WiFi,iOS 16,16,0
c6729a58-229f-4746-ab2e-1b12832f0218,Mobile,1,2.93,43.21,15323.36,23,0,None,Android 12,6,0
43d38afd-2903-4c48-a9c7-5eb4feca9e4e,Desktop,1,0.37,6.91,20645.55,11,0,4G,Android 13,69,0
ebfc2634-8956-4007-8b0b-529de0c3aaac,Desktop,1,2.89,61.41,11338.38,13,0,WiFi,iOS 15,21,0
f5ef39ca-4b70-4ff7-a848-75dcd006da16,Mobile,1,2.17,66.47,12160.7,3,0,None,Android 13,27,0
d308fd99-aeeb-48ac-9567-a1b1703ec0a9,Mobile,1,18.84,59.52,11070.54,22,0,None,iOS 15,89,0
a1f1699a-e6c3-4759-8e6c-3118868dc524,Mobile,1,7.76,52.93,10894.25,13,0,None,iOS 15,95,0
9e4810f3-dc60-4330-8b6d-446895762f54,Mobile,1,2.04,39.62,4655.77,4,0,None,iOS 16,24,0
48fef6e9-2218-40f3-9fba-44787a930a43,Desktop,1,9.78,55.18,7067.89,18,0,WiFi,Android 13,31,0
1e9a30a8-ed8c-4bbc-bef8-88664bd0855c,Mobile,1,5.35,43.88,11385.75,5,0,4G,Android 13,39,0
b4958328-e507-428b-b853-d55303d53707,Mobile,1,13.21,96.83,16295.05,12,0,4G,iOS 15,66,0
bea18251-e8e6-4930-8133-4f92bf11efd7,Desktop,0,4.22,52.08,7212.43,10,0,4G,Android 13,45,0
a44800e2-5000-4fa4-b356-870c15a4ae35,Mobile,1,3.6,98.65,11967.35,4,0,None,Android 13,69,0
75c343c1-c5aa-49af-8ea2-d6680647980b,Mobile,0,10.41,33.23,12204.72,16,0,WiFi,iOS 16,78,0
047cec38-87a6-466b-96fa-d744bb7ca60b,Desktop,1,9.77,33.6,10406.15,19,0,None,iOS 15,83,0
a5619983-c427-4dca-871f-328ee35bba03,Desktop,1,0.48,97.36,23417.85,4,0,None,Android 12,93,0
d4be46da-82a0-46a3-b15d-869d925f9371,Mobile,1,12.81,43.54,8027.41,8,0,None,iOS 15,82,0
eb454191-6fff-4822-a17d-17a93d7e3048,Mobile,1,31.37,30.24,11430.49,0,0,None,iOS 15,48,0
b852d88c-e663-41e0-89d3-9f2ba4d7e2a6,Desktop,1,3.67,113.85,16505.96,12,0,None,iOS 15,13,0
421910c6-3728-4fe5-a64a-fd1c32ea5c4c,Desktop,1,16.37,9.7,17464.86,2,0,4G,iOS 16,13,0
1c408832-771d-4de3-ab66-9d0c5f224f2a,Desktop,1,1.0,53.05,17736.48,11,0,None,Android 13,16,0
8542be4d-cb78-472f-9b53-632cc65351e2,Mobile,1,16.97,164.19,4147.38,8,0,4G,iOS 16,77,1
acd4b310-ae79-4360-9832-82b0228e2fd2,Desktop,1,1.7,24.99,21350.09,8,0,WiFi,Android 13,64,0
54cc395a-e75b-49c1-ab63-0437815d1933,Desktop,0,12.44,67.18,1706.72,20,0,None,Android 13,46,0
2200e5d3-e1d7-438e-bea7-2ac08d2a0337,Desktop,0,0.54,74.52,9477.19,4,0,4G,iOS 16,5,0
dcc72b91-b46a-4f7e-9cd1-9cfa4880f7d7,Desktop,1,13.37,31.56,8481.16,16,0,WiFi,Android 13,28,0
3c321a41-4495-492e-9f39-d35b7dcb8feb,Desktop,1,3.54,36.68,8797.63,0,0,WiFi,iOS 16,64,0
b3636be1-8612-4930-b18d-3e2b22bf2281,Mobile,1,0.57,60.02,3515.81,8,0,WiFi,iOS 16,87,0
e3e2d04b-fe2f-4e19-ac49-a4b9aa1957a4,Mobile,0,24.09,46.88,23625.02,23,0,WiFi,iOS 16,93,0
e471e5aa-2797-4237-a362-4975f6cd7da8,Desktop,0,12.43,78.27,9321.47,12,0,WiFi,iOS 16,94,0
da894995-176b-41f6-808c-c730e1ddc647,Mobile,1,18.65,60.98,17963.42,10,0,WiFi,Android 13,99,0
9ff3bfb8-3dcc-45fe-8f82-ad9b746410c4,Mobile,1,14.24,56.48,3934.38,14,0,WiFi,Android 12,72,1
afdbbf36-7b02-40b7-9579-79cd5d123dca,Desktop,0,0.41,1.09,16064.48,10,0,4G,iOS 16,94,0
ca0fba14-7499-4b1c-b259-c1f534e3a997,Mobile,1,7.23,66.66,5805.96,10,0,WiFi,iOS 16,85,0
beddaace-6d21-4e2c-8dae-aa5a2a8a3422,Desktop,1,1.3,66.03,11414.43,17,0,4G,Android 13,53,0
73e162da-0d59-4fe0-bbbf-9f374f1391e1,Desktop,1,25.35,46.45,2546.54,10,0,WiFi,iOS 16,92,0
7803d911-2da0-4fad-8f4f-57373c6d500e,Mobile,1,4.02,70.69,12204.4,21,0,None,Android 13,13,0
c464f3bb-c818-4aaf-ac65-324a941c34cf,Mobile,1,7.05,78.66,10669.22,7,0,None,iOS 16,52,0
b8140f13-acd7-4ee1-8d4b-96fe1b67d897,Desktop,0,12.74,89.13,16740.72,13,0,4G,iOS 15,99,0
1cca77cb-649a-4a0b-8608-b09b7d6e3678,Desktop,1,11.9,81.59,21228.04,16,0,4G,iOS 15,40,0
c779a5d7-d66e-4565-82cd-5d1f5d74a85d,Desktop,1,30.56,67.6,2969.64,2,0,None,Android 12,16,0
e57cfab5-e1ed-4322-941a-5041d62eb6dd,Desktop,0,27.61,37.26,10235.11,20,0,4G,Android 12,48,0
35e9f3df-c3cb-42fc-b389-28c1dc6bf97e,Mobile,1,16.97,27.12,15357.82,23,0,WiFi,Android 13,86,0
391c774f-a33f-4bc3-be5e-ba98e11edcd8,Mobile,1,4.38,83.8,2999.35,2,0,None,iOS 16,14,0
e8b66ed4-a225-46e4-b7f5-d674a2b3ee36,Mobile,0,18.51,98.72,15236.66,11,0,None,iOS 15,28,0
b371a661-a498-4b6a-a263-45d15aceb13d,Mobile,1,1.7,54.83,21963.39,4,1,4G,iOS 15,90,0
74385d0e-e067-47a9-b741-ea92c2586594,Desktop,1,18.68,97.75,10640.17,9,0,None,Android 13,10,0
ef1f9ff5-664d-445d-83dd-1f6c87cbecab,Desktop,1,3.78,57.91,12133.49,19,0,4G,iOS 16,64,0
facf7ff8-c77d-49cc-a6ab-7daa63303671,Mobile,1,9.69,19.5,20012.01,2,0,WiFi,Android 12,70,0
fae3e2cc-47aa-45af-af66-dc96bdd41add,Mobile,1,3.58,71.58,7819.29,19,0,None,iOS 16,70,0
6f4dff4d-7a13-491b-a69b-ff1720185f0c,Mobile,1,12.15,66.18,16963.58,14,0,WiFi,Android 12,75,0
df712f5f-7ce4-464d-a0a2-50f46e39b434,Mobile,1,3.05,39.01,9946.81,5,0,None,iOS 16,87,0
cc21296f-13a9-4ab4-9317-8f8a462ab9c7,Mobile,1,8.81,61.45,11304.48,7,0,4G,iOS 16,84,0
afc77cbe-2aba-4d66-9e64-99905f875d27,Desktop,1,13.52,62.07,10185.11,22,0,WiFi,Android 12,45,0
e4d72679-5271-461a-a034-0bb9b9fa510e,Desktop,1,2.83,83.49,19939.02,12,0,4G,Android 12,56,0
efab8623-03a6-4ec8-99da-58b8bdafe8e9,Desktop,1,53.55,57.86,458.06,9,0,4G,iOS 16,78,0
9081ac80-92ad-4111-936d-e6be16d15785,Mobile,1,0.58,28.08,3768.64,19,0,4G,Android 12,47,0
9607847f-8ca2-4ca7-aa06-289cfe013f54,Desktop,0,8.91,14.77,14600.32,0,0,4G,Android 12,37,0
481c3610-ec53-458b-8447-c9620146048d,Desktop,0,4.34,7.04,1334.24,7,0,4G,iOS 16,10,0
0c650c23-fba3-4fe4-a604-15957da6e6d7,Desktop,0,4.76,59.71,10297.27,19,0,WiFi,iOS 15,84,0
85f688a6-50f1-4345-aa9e-aed03ebbdd56,Mobile,1,0.76,4.35,1569.03,6,0,None,iOS 15,21,0
48cd6414-6b93-4d44-939c-c47a8cdb66c7,Mobile,1,12.19,99.66,14603.41,16,0,WiFi,Android 12,43,0
dda391a7-6b38-4ef4-a156-83a3df2ae5b6,Desktop,1,2.59,91.03,14997.1,0,0,None,iOS 16,87,0
8e5d9539-72b9-4b08-b0c8-3c213150f63b,Mobile,1,6.34,21.05,9925.5,8,0,4G,Android 13,70,0
55575ada-8b85-4071-8653-55ff05a729dd,Desktop,1,4.61,64.11,15654.83,22,0,4G,iOS 15,11,0
7068d391-e752-48f2-ab8e-87005c3c93bd,Mobile,1,30.07,53.27,5073.86,10,1,4G,iOS 15,47,0
6e508fe0-1ba1-4c17-8097-e23fc958a38b,Desktop,1,14.62,85.24,1072.96,3,0,4G,Android 13,27,0
44d43c57-a434-43d0-bf01-ad5bc3bb95f8,Mobile,1,1.68,48.63,16315.86,0,0,4G,Android 13,75,0
b6cbdd1a-d96d-4afa-9cb9-b911c614aaab,Mobile,1,8.16,38.42,18124.68,0,0,None,iOS 15,12,0
59577a61-047b-4dfc-9f79-f94be3cecc2b,Mobile,1,16.8,69.56,15555.75,19,0,WiFi,iOS 15,35,0
e06450a1-53b2-4762-8d6f-6cbe7980116e,Mobile,1,0.38,46.2,5475.96,6,0,WiFi,iOS 16,61,0
a176a176-00f6-40c5-9e91-8e5b9561511c,Desktop,1,5.13,55.1,16213.86,6,0,WiFi,iOS 16,83,0
da19204f-c9d4-4412-9dea-91a7dfa8b49e,Mobile,1,3.59,64.8,3069.59,10,0,None,Android 12,52,0
ef4c233d-d0c0-4d83-a01f-317334edf773,Mobile,1,8.85,36.83,9505.35,3,0,None,Android 13,6,0
234becb8-217a-4544-af58-98e8b274df93,Desktop,1,16.72,26.54,4098.4,16,0,WiFi,Android 13,78,0
fa821979-0773-4cb5-8435-a9bffc1e3f05,Desktop,1,3.65,31.44,16183.98,2,0,4G,iOS 16,49,0
b6d92363-0503-4d6a-956e-e598afda81a3,Desktop,0,10.34,65.34,1787.1,21,0,WiFi,iOS 15,81,0
54f1d4a3-82f8-46ac-bed9-56cfcb32daa8,Desktop,1,6.4,102.25,1657.05,10,0,WiFi,Android 12,21,0
e4a15e2f-a967-4b69-898f-7b8b0df9f3ec,Mobile,1,5.47,29.07,12270.91,19,0,None,Android 13,69,0
81abf9e2-208d-4a82-9da2-a862a02f5c4d,Desktop,1,4.6,20.72,10376.59,6,0,WiFi,Android 13,22,0
f78e7c9a-9456-4876-a99a-82cfc50b9032,Mobile,1,0.45,82.28,16780.33,19,0,4G,Android 12,40,0
dd40bb07-20e8-45bd-89f4-3069db1ff62d,Mobile,1,6.23,27.24,23203.96,13,0,WiFi,Android 13,84,0
bf2fce56-1cbb-473b-be61-e8d707e673a8,Desktop,1,3.25,32.16,21211.28,13,0,WiFi,iOS 15,41,0
a491bc74-6096-4844-84d3-bd1179446a48,Desktop,0,3.27,14.87,20223.2,14,0,WiFi,iOS 16,49,0
e91c6622-389d-4f5d-950d-3986b46169df,Desktop,1,2.24,67.53,16908.24,12,0,None,iOS 16,79,0
9feff3a2-72f1-4a5c-a636-50fdb4fd974b,Mobile,0,1.29,31.49,9106.17,12,0,4G,Android 13,10,0
d0785819-b307-4634-8837-f5f78557aae2,Desktop,0,4.87,76.02,2162.08,2,0,4G,iOS 16,27,0
e5948ccd-18ec-4dd9-82de-494641a8140d,Desktop,1,3.42,73.89,4071.01,12,0,4G,iOS 16,65,0
6e959400-c293-4782-9157-f3bb1cfc3743,Mobile,1,2.16,12.82,3454.09,23,0,4G,Android 13,42,0
c748922a-6536-4859-9a42-50f271a0b230,Mobile,1,24.07,36.17,9272.56,23,0,None,Android 12,39,0
ee2d4f74-2303-4d46-8ea1-5c7467fa0d0a,Mobile,0,36.4,11.59,3686.27,21,0,None,iOS 16,41,0
b6a87083-24a1-43b5-9b27-e69783a84dcb,Desktop,1,2.5,85.49,18374.05,14,0,4G,iOS 16,49,0
a5da0a11-bbe2-4dd1-b5dc-45fae9d6b1bc,Mobile,1,22.51,90.94,10840.56,14,0,WiFi,Android 13,62,0
ac6fe9cf-0638-4782-be92-7fe1447f4eb2,Desktop,0,3.79,15.83,9049.97,0,0,4G,Android 12,18,0
13483f0b-6d62-4540-9ad7-0a06c8488c5f,Mobile,1,0.2,116.37,18645.16,17,0,4G,iOS 15,45,0
9a65d6d5-b7b2-4d55-a226-eca7b041b344,Mobile,1,11.34,107.44,12366.18,17,0,4G,Android 13,6,0
2147b624-f721-444a-ac7c-a40f3c5137fc,Mobile,1,1.51,89.74,2184.72,8,0,WiFi,iOS 15,86,0
a4f264dc-33ec-47f5-841f-5bff0f14d91f,Desktop,1,7.27,39.19,17966.65,14,0,None,Android 13,44,0
789b0b5d-9935-4b07-ae6a-1dc93719657e,Desktop,1,4.47,71.84,1339.66,21,0,WiFi,Android 12,81,0
f8563f24-15a4-4ff7-a20d-9f3eac0e9ca8,Desktop,1,10.83,68.37,20547.4,0,0,None,Android 12,60,0
39335225-3cef-449d-9311-260e06aee92d,Desktop,1,10.87,31.99,9941.1,3,0,4G,iOS 16,29,0
18fe0690-e8bd-45d3-a347-f1691f3dd375,Mobile,1,3.29,78.36,16291.86,9,0,WiFi,Android 13,12,0
71ef1a9a-548e-4678-a0b1-eea0a8ef9bf0,Desktop,1,15.67,91.82,23046.48,14,0,None,iOS 15,81,0
509fd754-1087-409b-b109-a22cf8a9aff1,Mobile,0,4.27,42.92,8120.65,20,0,4G,Android 13,59,0
06cc6865-5302-4285-b1a5-724c02b481f8,Mobile,0,3.81,83.0,16638.95,4,0,WiFi,iOS 16,45,0
c19c9f29-9c86-4ecc-92d7-023a5f6b0f77,Desktop,1,19.95,111.3,13666.78,22,0,4G,iOS 15,19,0
62e6749f-e792-4436-8b17-cb3dae6129e2,Desktop,1,21.06,87.18,12261.76,14,0,WiFi,Android 13,67,0
3bca0c79-9dc4-4693-8c5e-72214ae11f7b,Desktop,1,4.35,2.56,16163.65,6,0,None,iOS 15,40,0
324281ba-4410-495b-8c5f-01f9bd12d24b,Mobile,1,13.47,90.28,1889.0,21,0,4G,iOS 16,81,1
1100f887-d44a-4358-8fac-7d761698979e,Desktop,1,5.28,29.56,10306.06,2,0,None,iOS 16,63,0
06ba8039-c264-47ef-a3ea-76bcaffdd83c,Mobile,0,16.96,27.63,7057.6,3,0,4G,iOS 15,84,0
51cfdb39-527c-416a-978b-2a50a6725e82,Desktop,0,1.68,96.71,1227.9,0,0,None,Android 13,68,0
13d1f8bb-b075-484d-ba10-1cceca3344b4,Desktop,1,30.61,62.35,8986.6,22,0,WiFi,iOS 15,85,0
b989ce06-ab77-43bc-8b74-2f7fa86ae991,Desktop,1,5.93,54.98,19958.27,0,0,4G,Android 12,59,0
138fe3ef-5c64-4889-a3ac-62640e5fc142,Desktop,1,22.56,77.96,15799.28,14,0,None,Android 12,9,0
d2789240-b313-4bc3-a9e4-68138c8e8224,Desktop,1,1.37,61.63,17953.99,21,0,4G,Android 12,19,0
f58d3550-12ad-4fd3-a899-df6c15ce9518,Mobile,1,3.06,38.8,2543.76,11,0,4G,iOS 15,23,0
a84fac9f-8897-4ae7-9057-7e86fc188449,Desktop,1,0.29,111.89,2031.44,8,0,None,iOS 16,67,0
c1aed292-108e-4e2a-bd1a-1ad0ef6e25e0,Desktop,1,8.32,32.04,1289.06,14,0,None,iOS 15,67,0
4b9b8811-8dff-405d-ab37-d8195c2189f4,Desktop,1,25.9,-3.53,493.13,23,0,4G,Android 13,83,0
54bc8002-2626-4adb-a10d-f0d897aac233,Desktop,1,32.08,52.71,11590.49,3,0,None,iOS 15,51,0
ca65c68f-0150-4d72-8fb8-06be60bfd967,Mobile,0,6.08,70.93,14128.87,6,0,4G,iOS 16,12,0
afdbc882-ff28-46dd-9e43-e71acecc28c2,Desktop,1,4.58,67.18,4537.25,5,0,None,iOS 16,88,0
97694be2-130a-4a9a-a9d4-5fc5645b6a92,Mobile,1,11.1,16.73,13932.63,12,0,WiFi,iOS 16,77,0
fe82e6b1-c49a-403e-a17c-ff06fb2f234e,Desktop,1,17.28,77.02,20661.87,16,0,None,Android 12,22,0
97ce636e-6620-4186-b142-d5a2defe8626,Desktop,1,2.4,71.84,23061.05,19,0,4G,Android 13,12,0
eafd5a95-03ab-4450-af9c-739b131c1da4,Desktop,1,2.5,44.38,5855.09,13,0,None,iOS 15,30,0
22e2ea32-8476-4acc-91d4-fa95ec2427ee,Desktop,1,30.51,44.89,2589.77,9,0,WiFi,Android 13,65,0
75f2a3a4-e9b5-4448-b240-a27f8e16cc06,Mobile,1,56.17,103.59,3306.85,17,0,WiFi,iOS 16,6,0
36b18326-9ff6-43d6-a0cc-546c8c05f7c2,Mobile,1,1.88,27.54,12432.12,6,0,None,iOS 15,31,0
b0f43a23-4a49-49f2-b593-0d26dcf9079c,Desktop,1,28.42,24.15,5218.58,5,0,WiFi,Android 13,30,0
68ca6dd4-f9a7-4858-9036-c7e340dbe0b0,Desktop,1,4.29,59.64,23606.03,10,0,4G,iOS 15,91,0
830596c3-25fd-40b6-9293-f171bb4aff5d,Mobile,0,8.5,90.74,16996.6,21,0,WiFi,iOS 15,7,0
f4eaf8a6-11ba-4696-9d84-da1998527ffa,Mobile,1,1.26,50.12,9685.99,5,0,WiFi,Android 13,50,0
4ea451b3-721e-4e08-8817-845c143c46cf,Mobile,0,0.69,65.58,8164.99,16,0,None,iOS 16,16,0
c73ddea6-a361-4d2c-b09b-1284d8af4127,Desktop,1,15.52,8.77,4916.13,20,0,None,iOS 16,56,0
608e6bda-5356-4e71-bc1d-42a8eb5b83a6,Desktop,1,18.84,61.29,1787.23,3,0,None,Android 12,97,0
b5a925b0-07eb-4d67-b7ed-62b5435dfba5,Mobile,1,9.05,40.47,19304.31,15,0,None,Android 13,24,0
d7777d9c-7da7-494b-b90a-03369091cf35,Mobile,1,22.13,30.25,15930.51,12,0,None,Android 12,70,0
95396861-80a7-4edc-bb68-e561761a71c0,Mobile,1,14.7,76.99,6483.28,3,0,4G,Android 12,55,0
ab15dc4c-e0e4-4554-8419-e13d1068786c,Desktop,0,1.37,103.68,3291.41,2,0,4G,iOS 15,18,0
05b6685e-e723-4942-85b1-c472830107bc,Mobile,1,6.91,17.56,1891.49,4,0,4G,iOS 16,58,0
439a0764-ebdd-46a7-9cd0-77086f018c35,Desktop,1,0.09,30.25,1929.55,11,0,4G,Android 12,10,0
abe27426-ae36-4842-80d5-781838d7b67f,Desktop,1,11.68,89.02,21981.21,4,0,4G,Android 12,80,0
c2ee0977-dd8d-45f7-b1a8-362e799f819a,Desktop,0,4.26,56.52,22275.14,11,0,None,iOS 15,99,0
95e99adf-75c3-450b-ab72-cb78958ed903,Mobile,1,8.35,41.68,434.4,19,0,None,Android 13,85,0
80f1e39b-2a4a-416f-b080-07c3066b40d6,Mobile,0,5.1,100.78,6266.11,13,0,4G,Android 13,81,0
143186f5-f02f-4f04-9038-169f1733493a,Mobile,1,9.43,86.06,2529.74,17,0,WiFi,iOS 15,14,0
0c459db5-5a94-4817-bb96-247c8b84882f,Mobile,1,3.58,66.7,12561.46,18,0,None,Android 13,86,0
8650d48e-6c6d-48b0-9129-2440ac1853df,Mobile,0,4.16,82.91,17661.33,0,0,4G,iOS 16,44,0
ffa6e305-a58c-4d10-afed-383e52ebd878,Desktop,1,0.51,44.25,367.53,14,0,WiFi,Android 13,47,0
07c6ebaf-8de8-4549-8e55-bc39bad6a390,Mobile,0,16.87,65.51,19390.38,17,0,4G,Android 12,92,0
f0158f27-2053-44e5-94a7-208d509c3bd5,Desktop,1,3.89,61.75,7277.35,19,0,4G,Android 12,30,0
920244ca-c110-4c26-b5d3-097cb9b1159f,Mobile,0,1.6,123.38,10774.64,3,0,4G,Android 13,70,0
2e62df4f-8f50-4827-8960-b65e678baa65,Mobile,0,20.68,44.12,14344.46,11,0,None,iOS 16,61,0
f6a38248-e364-4774-ae1e-6113b8f6857e,Mobile,1,2.55,64.45,11569.74,16,0,WiFi,Android 12,36,0
be2b68b4-1940-4599-a7cf-e33ec6b4ed40,Desktop,1,34.52,68.93,13994.6,7,0,WiFi,iOS 16,62,0
866f1995-f93c-4074-976d-95bbe8e88ca2,Desktop,0,4.96,45.65,15666.13,14,0,None,iOS 16,46,0
3152a252-5ad7-4331-a18b-e26f2eca6550,Desktop,1,0.91,44.73,15393.91,22,0,None,Android 13,41,0
e82cf090-5367-4b39-a925-3cb32ac8210f,Mobile,1,4.74,87.87,11588.74,10,1,None,Android 12,64,0
627c73c7-a809-4922-b23f-8ae244155431,Mobile,0,17.06,27.98,2551.06,1,0,WiFi,iOS 15,41,0
f446ff60-f993-4837-b2c3-b69770ce9156,Mobile,1,2.51,26.2,15854.72,16,0,4G,Android 13,6,0
af0b6785-23f5-45ca-be74-91e4c432179a,Desktop,1,8.33,72.64,19973.19,14,0,4G,Android 13,52,0
fdfd845f-3689-40ea-8e07-4688c5c6c070,Mobile,1,8.81,21.71,16116.54,12,0,WiFi,iOS 15,61,0
5b70122e-244e-4f76-9c72-a0eb9a5a7ad7,Desktop,1,4.65,105.85,23417.33,8,0,4G,Android 12,96,0
adf7d50d-db08-4927-bf9a-4744f7fe8ac3,Mobile,0,2.41,101.57,15094.38,22,0,None,iOS 16,8,0
cb3a2c91-c6f4-462a-ad97-6961199c89d4,Mobile,1,19.83,79.14,2745.32,11,0,None,iOS 15,39,0
a790c7ef-70c7-4ce6-98da-8c41d4164d9b,Mobile,1,4.35,46.76,24328.96,16,0,None,Android 13,58,0
4f1de701-40b3-43ff-b989-5617a2613c12,Mobile,0,29.88,76.47,2237.89,7,1,4G,Android 13,14,0
01d1a59b-58be-41d8-acdc-4b27a1bf9872,Desktop,0,7.71,105.62,88.67,23,0,None,iOS 16,91,0
2b73b41f-fcca-40a9-9fc0-b5b9ad9015dd,Mobile,1,5.4,118.49,2277.45,21,0,WiFi,iOS 16,43,1
e1828028-cd24-4c87-a26d-a7619b3d051e,Desktop,1,27.14,43.85,21377.04,17,0,WiFi,Android 13,18,0
48524b67-ac12-4fd8-81de-658b502dc721,Desktop,0,12.93,55.25,24109.88,18,0,4G,Android 13,8,0
cdaa519b-cb85-4a36-942a-c28deebd70df,Desktop,1,4.67,91.03,758.69,10,0,WiFi,iOS 16,47,0
5f086352-d66f-46b2-acdb-35aa4227f462,Mobile,1,12.4,39.2,8318.74,15,0,None,Android 13,68,0
4546f6a8-f2d9-42da-9b09-7670a4c1d148,Desktop,1,16.04,39.91,22811.57,5,0,4G,Android 13,49,0
10f5343d-37b3-4cfd-81b8-8b9060348673,Mobile,1,15.0,69.22,713.13,16,0,None,Android 12,55,0
3db36c4f-275d-4671-9634-f144883e6934,Mobile,1,5.67,96.63,3881.7,17,0,4G,iOS 15,20,1
f9b3a37e-dec9-4449-be6b-4c221f856c81,Mobile,1,4.87,37.72,17193.46,20,0,None,iOS 16,67,0
3020a0d6-6877-482f-8adf-a18f0c695e67,Mobile,1,1.23,46.95,23845.15,20,0,4G,Android 12,78,0
b2bf3f9a-c6d8-4199-903d-f32ce88ddb48,Mobile,1,21.58,59.82,22046.53,9,0,4G,Android 13,98,0
87960a1c-e1a2-4d12-839e-00d59e5ea224,Desktop,1,1.31,99.54,278.55,1,0,WiFi,iOS 15,29,0
69d268ea-888f-4f9c-b9f5-b47d49e8f032,Desktop,0,17.27,92.94,13033.37,12,0,None,iOS 16,79,0
c15506a2-8f7e-443f-892a-6ec89be13091,Desktop,1,1.27,87.74,7233.16,3,1,WiFi,iOS 16,35,0
8c9c60db-d12b-4a7d-9a77-5431b0552064,Desktop,1,1.91,76.72,21935.43,3,0,WiFi,iOS 16,72,0
2bd6917c-c55b-4047-989c-9abbd5c7d99b,Mobile,0,4.39,73.74,5783.9,6,0,4G,iOS 15,86,0
27834248-07be-4dde-85eb-8433337ee8ff,Mobile,1,1.09,76.25,13741.47,12,0,None,Android 12,46,0
79dbf6b3-413d-4c16-8e33-a73bc677fce8,Mobile,1,4.78,104.26,24005.9,15,0,None,Android 12,33,0
5b5249fa-71a1-463d-9188-df3862f948f3,Mobile,0,8.92,24.65,15235.55,17,0,None,iOS 16,13,0
2bc7c117-c837-410d-8e48-c30ce7ce4398,Desktop,1,18.53,70.8,7359.88,20,0,WiFi,iOS 15,59,0
6f1a0a6f-db83-4ff5-87af-ebd925801c1a,Desktop,1,30.68,93.14,13420.29,14,0,4G,Android 13,52,0
5f9afc9f-ed40-48e2-945f-9ddedfddef2d,Mobile,1,10.61,55.93,7463.08,16,0,4G,Android 13,94,0
702bb42c-6f82-4ac7-9f5b-bf0d37d0a126,Mobile,0,7.08,102.14,8351.04,9,0,4G,Android 13,66,0
4f773b83-396a-4d79-8ee4-ac23c2d55186,Mobile,1,30.66,40.59,13939.89,6,0,WiFi,iOS 15,35,0
bf9d1f04-43f3-4ef6-8fd3-233c520912af,Desktop,1,15.01,42.94,15672.4,23,0,None,Android 12,35,0
44bdaeab-1714-43c4-9fe5-5975773b30bd,Desktop,1,5.0,28.9,4597.21,13,0,None,iOS 15,6,0
3cbed3d3-3dfc-413e-a0c7-d0f31f368226,Desktop,1,2.69,71.14,17422.78,19,0,4G,Android 12,45,0
e05234ee-58a2-4b19-a86d-c6f6eadbc278,Desktop,0,9.88,8.78,23747.38,16,0,None,Android 12,56,0
b4976549-b2f6-4d2c-853e-1849991f4d55,Mobile,0,4.5,115.47,2025.75,0,0,4G,Android 13,29,0
a6e1328f-17ec-4b82-8527-3625f236e61e,Mobile,1,4.22,22.02,5384.11,4,1,4G,Android 13,68,0
feee109a-8b76-4c92-8642-7a1d0a66b11b,Desktop,1,8.42,63.81,24640.93,3,0,WiFi,Android 13,26,0
d9f8d9f0-addf-4c82-8c5a-5eb921ce7a7a,Desktop,1,13.57,46.24,3882.34,10,0,WiFi,iOS 16,87,0
5a338df4-4b92-401d-b016-d0c940aa66ed,Desktop,1,17.71,41.99,1305.84,12,0,4G,Android 12,12,0
bae21644-2214-4b2e-9d33-1d5872e3840b,Mobile,1,13.94,-15.63,17943.14,10,0,4G,iOS 16,15,0
067edeab-546f-4dc0-af94-87a90245ca3a,Mobile,1,10.98,25.81,8142.06,16,0,WiFi,iOS 16,73,0
82aafef0-20b8-4350-acdf-679fcda57740,Desktop,1,15.66,79.29,18821.8,19,0,None,iOS 16,9,0
e902de7a-8056-4aef-b088-a662b91f092c,Mobile,1,4.67,63.58,3841.15,6,0,WiFi,iOS 15,59,0
5d29fdbc-bd40-486a-b8fa-b0680e62b37a,Desktop,0,14.39,31.19,24355.85,0,0,None,Android 13,77,0
df14556f-7a9e-4a5a-bcfb-174a6a391be6,Mobile,1,7.57,95.19,11537.03,21,0,None,iOS 16,16,0
